Date,Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds),Category
05/05/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",920.0,757.0,1119.0,904.0,505.0,1262.0,908.0,764.0,1079.0,989.0,813.0,1202.0,924.0,781.0,1094.0,485.0,192.0,489.0,2
04/15/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",957.0,779.0,1176.0,1019.0,822.0,1263.0,1000.0,828.0,1209.0,916.0,740.0,1134.0,917.0,762.0,1104.0,507.0,308.0,693.0,2
04/02/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",824.0,618.0,1099.0,1318.0,292.0,1329.0,971.0,718.0,1312.0,742.0,596.0,924.0,777.0,610.0,988.0,681.0,622.0,746.0,12
04/13/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1398.0,1155.0,1692.0,1085.0,619.0,1624.0,1391.0,1164.0,1663.0,1457.0,1246.0,1704.0,291.0,722.0,525.0,424.0,1551.0,540.0,5
05/13/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1704.0,1121.0,2589.0,1537.0,1214.0,1319.0,416.0,417.0,1195.0,955.0,533.0,1077.0,1068.0,592.0,645.0,625.0,561.0,687.0,13
05/18/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1073.0,870.0,1324.0,704.0,609.0,655.0,1218.0,998.0,1486.0,1063.0,883.0,1279.0,918.0,782.0,1078.0,355.0,372.0,621.0,2
04/22/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",681.0,453.0,1023.0,598.0,619.0,1692.0,916.0,595.0,1409.0,827.0,612.0,1009.0,526.0,400.0,690.0,464.0,462.0,636.0,17
06/04/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",869.0,630.0,1197.0,1455.0,457.0,1098.0,1019.0,741.0,1401.0,1280.0,241.0,802.0,758.0,540.0,1064.0,401.0,312.0,632.0,17
05/24/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1005.0,806.0,1254.0,1028.0,777.0,1359.0,1043.0,896.0,1215.0,977.0,751.0,1271.0,994.0,809.0,1221.0,390.0,231.0,731.0,2
04/04/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",624.0,470.0,829.0,1385.0,833.0,422.0,1198.0,806.0,1015.0,730.0,354.0,904.0,667.0,502.0,886.0,305.0,543.0,781.0,14
06/01/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1611.0,962.0,2700.0,686.0,267.0,1433.0,566.0,1190.0,1117.0,1962.0,1050.0,3666.0,601.0,512.0,1323.0,489.0,309.0,428.0,13
04/02/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",791.0,534.0,1172.0,818.0,493.0,1359.0,876.0,615.0,1248.0,1057.0,687.0,715.0,813.0,598.0,1105.0,614.0,415.0,411.0,14
04/17/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",733.0,523.0,1027.0,460.0,523.0,963.0,750.0,547.0,773.0,1143.0,810.0,712.0,880.0,638.0,601.0,360.0,330.0,600.0,14
04/15/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",851.0,651.0,1112.0,361.0,656.0,1592.0,902.0,680.0,1197.0,851.0,664.0,1091.0,716.0,526.0,974.0,341.0,240.0,428.0,12
06/09/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",902.0,707.0,1150.0,834.0,621.0,1121.0,896.0,749.0,1070.0,963.0,793.0,1170.0,817.0,609.0,1095.0,461.0,248.0,606.0,12
06/22/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",599.0,414.0,867.0,625.0,691.0,524.0,650.0,520.0,812.0,650.0,423.0,999.0,1219.0,298.0,821.0,323.0,267.0,445.0,14
04/06/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1012.0,822.0,1245.0,661.0,560.0,1243.0,1065.0,898.0,1263.0,1017.0,779.0,1326.0,966.0,823.0,1135.0,433.0,323.0,545.0,2
05/10/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1449.0,1192.0,1761.0,1367.0,1269.0,1472.0,1567.0,1294.0,1897.0,1486.0,1143.0,1931.0,533.0,325.0,1182.0,432.0,622.0,1081.0,5
05/07/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",738.0,511.0,1065.0,792.0,574.0,1091.0,1446.0,770.0,1231.0,1429.0,571.0,505.0,538.0,578.0,917.0,303.0,327.0,405.0,14
06/08/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1333.0,1151.0,1544.0,410.0,799.0,851.0,1429.0,1185.0,1722.0,1301.0,1232.0,1375.0,439.0,683.0,1159.0,505.0,365.0,414.0,5
06/04/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",671.0,476.0,947.0,746.0,445.0,1251.0,496.0,927.0,1022.0,854.0,308.0,1214.0,584.0,490.0,696.0,361.0,640.0,507.0,14
05/21/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",974.0,759.0,1248.0,618.0,628.0,742.0,1039.0,849.0,1272.0,1061.0,831.0,1356.0,786.0,654.0,945.0,670.0,301.0,701.0,2
05/09/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",979.0,795.0,1206.0,967.0,792.0,1181.0,1051.0,843.0,1310.0,937.0,791.0,1110.0,973.0,764.0,1239.0,307.0,199.0,524.0,2
06/21/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1534.0,1106.0,2128.0,1495.0,286.0,1500.0,602.0,700.0,1525.0,1806.0,1102.0,2959.0,1288.0,1118.0,1484.0,462.0,256.0,516.0,5
04/14/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",751.0,488.0,1156.0,704.0,588.0,1199.0,1010.0,1173.0,1522.0,745.0,489.0,1137.0,439.0,409.0,645.0,543.0,334.0,761.0,17
04/15/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1334.0,1132.0,1573.0,541.0,1106.0,1814.0,1822.0,590.0,1503.0,891.0,1187.0,670.0,490.0,440.0,1093.0,433.0,206.0,781.0,5
05/11/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",648.0,499.0,843.0,776.0,732.0,602.0,665.0,508.0,870.0,583.0,482.0,705.0,595.0,300.0,1027.0,600.0,502.0,717.0,14
04/23/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",744.0,493.0,1123.0,604.0,459.0,795.0,1463.0,376.0,967.0,1444.0,418.0,1674.0,738.0,944.0,1042.0,368.0,318.0,701.0,14
04/18/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1367.0,1057.0,1769.0,1308.0,682.0,1635.0,569.0,345.0,603.0,814.0,1109.0,1022.0,603.0,267.0,990.0,455.0,306.0,717.0,13
04/11/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",957.0,750.0,1222.0,952.0,789.0,1149.0,1124.0,942.0,1340.0,896.0,741.0,1084.0,990.0,783.0,1252.0,648.0,545.0,769.0,2
04/09/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1335.0,1150.0,1548.0,1380.0,1183.0,1610.0,989.0,695.0,832.0,688.0,375.0,1788.0,391.0,440.0,1317.0,396.0,423.0,516.0,5
06/29/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1063.0,837.0,1351.0,797.0,502.0,784.0,1150.0,932.0,1418.0,1059.0,813.0,1380.0,1026.0,828.0,1272.0,650.0,343.0,736.0,2
04/19/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",739.0,534.0,1024.0,346.0,732.0,1071.0,1191.0,910.0,1508.0,494.0,755.0,1383.0,427.0,579.0,1128.0,643.0,232.0,692.0,14
05/18/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1500.0,1137.0,1979.0,515.0,846.0,502.0,582.0,364.0,1630.0,1639.0,1269.0,2115.0,631.0,502.0,639.0,406.0,576.0,721.0,5
04/21/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1249.0,916.0,1703.0,860.0,928.0,823.0,453.0,778.0,1038.0,1361.0,1021.0,1814.0,1224.0,812.0,1294.0,417.0,399.0,380.0,13
06/07/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",843.0,597.0,1192.0,633.0,635.0,1084.0,1081.0,902.0,1296.0,1049.0,1145.0,983.0,619.0,488.0,785.0,369.0,313.0,962.0,17
04/13/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1239.0,1033.0,1486.0,717.0,641.0,949.0,1585.0,294.0,1108.0,1325.0,1184.0,1484.0,955.0,293.0,1159.0,544.0,241.0,941.0,13
06/05/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",819.0,624.0,1075.0,799.0,660.0,967.0,859.0,677.0,1091.0,792.0,599.0,1048.0,838.0,613.0,1144.0,500.0,630.0,617.0,12
06/15/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1063.0,870.0,1299.0,787.0,858.0,1114.0,1160.0,935.0,1438.0,1003.0,856.0,1175.0,1122.0,970.0,1297.0,417.0,244.0,676.0,2
04/13/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",837.0,481.0,1457.0,1476.0,546.0,646.0,1296.0,683.0,2129.0,867.0,488.0,1538.0,564.0,599.0,968.0,485.0,260.0,376.0,14
06/23/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",645.0,452.0,920.0,1063.0,720.0,726.0,949.0,484.0,1495.0,1431.0,853.0,1508.0,1126.0,396.0,852.0,359.0,230.0,413.0,17
06/26/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1353.0,1119.0,1636.0,427.0,381.0,1255.0,990.0,719.0,1734.0,778.0,378.0,1550.0,1120.0,916.0,2023.0,455.0,277.0,544.0,5
05/17/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",794.0,579.0,1089.0,1182.0,819.0,773.0,1130.0,316.0,839.0,765.0,615.0,951.0,680.0,536.0,862.0,453.0,279.0,1326.0,17
06/21/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",776.0,501.0,1203.0,592.0,424.0,1226.0,1060.0,400.0,1113.0,721.0,533.0,975.0,694.0,491.0,982.0,473.0,223.0,614.0,14
06/01/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",820.0,573.0,1173.0,393.0,236.0,645.0,630.0,787.0,957.0,939.0,371.0,784.0,758.0,503.0,1142.0,407.0,316.0,1034.0,14
06/20/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",863.0,590.0,1264.0,670.0,577.0,917.0,943.0,1035.0,1326.0,1021.0,404.0,1141.0,667.0,495.0,898.0,677.0,217.0,627.0,17
04/06/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1367.0,1004.0,1862.0,373.0,462.0,1472.0,561.0,294.0,1426.0,1210.0,356.0,1350.0,967.0,362.0,1208.0,608.0,312.0,534.0,13
05/17/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",689.0,536.0,886.0,730.0,834.0,866.0,1116.0,531.0,1773.0,1106.0,359.0,914.0,615.0,541.0,700.0,424.0,545.0,397.0,14
06/16/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",680.0,481.0,963.0,887.0,591.0,1950.0,531.0,679.0,832.0,502.0,1088.0,1141.0,603.0,303.0,624.0,335.0,240.0,522.0,17
06/10/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",903.0,679.0,1200.0,901.0,719.0,1130.0,1008.0,732.0,1389.0,908.0,706.0,1167.0,714.0,593.0,859.0,483.0,308.0,534.0,12
05/01/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",738.0,497.0,1097.0,654.0,444.0,965.0,1004.0,820.0,1229.0,525.0,476.0,579.0,546.0,413.0,720.0,471.0,263.0,1133.0,14
04/10/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1420.0,1184.0,1703.0,1478.0,1185.0,1844.0,1457.0,1239.0,1714.0,539.0,602.0,1316.0,1018.0,428.0,1478.0,472.0,488.0,411.0,5
05/13/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",808.0,574.0,1137.0,903.0,664.0,1227.0,1082.0,691.0,1694.0,703.0,567.0,871.0,663.0,515.0,852.0,514.0,278.0,806.0,12
04/23/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1329.0,1125.0,1568.0,753.0,1076.0,1000.0,1286.0,1079.0,1534.0,2450.0,941.0,722.0,419.0,402.0,1044.0,643.0,588.0,747.0,5
06/09/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",763.0,520.0,1118.0,313.0,664.0,628.0,942.0,349.0,1871.0,796.0,543.0,1169.0,1191.0,469.0,534.0,609.0,630.0,991.0,14
06/02/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",999.0,791.0,1261.0,406.0,473.0,2024.0,1097.0,879.0,1369.0,1046.0,832.0,1316.0,891.0,735.0,1080.0,670.0,256.0,564.0,2
04/02/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",985.0,756.0,1283.0,1008.0,772.0,1315.0,1080.0,762.0,1530.0,887.0,745.0,1055.0,995.0,815.0,1215.0,287.0,337.0,978.0,2
04/19/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",947.0,716.0,1252.0,866.0,652.0,1149.0,1018.0,786.0,1320.0,956.0,735.0,1243.0,968.0,726.0,1292.0,470.0,418.0,533.0,12
04/07/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",590.0,441.0,787.0,1693.0,510.0,1121.0,2325.0,545.0,2463.0,939.0,421.0,1408.0,438.0,385.0,1040.0,456.0,394.0,755.0,17
05/24/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",859.0,597.0,1235.0,742.0,421.0,868.0,956.0,778.0,1174.0,838.0,743.0,824.0,659.0,475.0,913.0,672.0,261.0,592.0,17
06/16/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1124.0,908.0,1392.0,567.0,1217.0,987.0,819.0,617.0,1035.0,752.0,1331.0,1777.0,691.0,741.0,688.0,390.0,506.0,667.0,13
04/11/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1308.0,1029.0,1662.0,367.0,1152.0,887.0,764.0,454.0,459.0,478.0,425.0,1790.0,960.0,861.0,1197.0,362.0,233.0,513.0,13
04/20/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",868.0,672.0,1121.0,776.0,616.0,978.0,939.0,723.0,1220.0,895.0,699.0,1146.0,699.0,579.0,843.0,740.0,499.0,513.0,12
05/29/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",786.0,473.0,1306.0,928.0,450.0,773.0,751.0,551.0,1534.0,609.0,399.0,929.0,892.0,236.0,1127.0,342.0,272.0,834.0,14
06/13/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1521.0,1015.0,2280.0,1219.0,305.0,1494.0,732.0,671.0,1517.0,964.0,467.0,701.0,731.0,732.0,996.0,580.0,330.0,899.0,5
04/16/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1004.0,798.0,1264.0,953.0,835.0,1089.0,1165.0,904.0,1502.0,944.0,771.0,1155.0,943.0,771.0,1154.0,772.0,247.0,514.0,2
04/30/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",735.0,510.0,1058.0,603.0,499.0,728.0,903.0,637.0,1280.0,644.0,458.0,905.0,511.0,423.0,616.0,386.0,236.0,929.0,14
06/29/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",916.0,752.0,1193.0,681.0,1207.0,1724.0,613.0,919.0,841.0,929.0,376.0,774.0,893.0,830.0,800.0,438.0,457.0,559.0,13
05/28/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",640.0,484.0,847.0,401.0,556.0,980.0,1384.0,491.0,685.0,705.0,536.0,926.0,512.0,462.0,568.0,832.0,250.0,911.0,17
06/19/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",962.0,751.0,1233.0,879.0,658.0,1174.0,1140.0,996.0,1303.0,1049.0,784.0,1404.0,843.0,733.0,971.0,591.0,359.0,687.0,2
06/29/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1423.0,1135.0,1782.0,1152.0,212.0,514.0,699.0,528.0,1390.0,884.0,527.0,3339.0,426.0,417.0,850.0,653.0,443.0,596.0,5
04/29/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",735.0,463.0,1972.0,856.0,336.0,1756.0,2031.0,483.0,1311.0,387.0,964.0,770.0,1307.0,484.0,753.0,378.0,183.0,846.0,13
05/28/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",862.0,674.0,1103.0,1409.0,309.0,1148.0,834.0,714.0,974.0,883.0,664.0,1176.0,860.0,690.0,1074.0,704.0,646.0,548.0,12
05/28/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",921.0,566.0,1499.0,757.0,473.0,1212.0,1622.0,1334.0,1971.0,893.0,623.0,1281.0,576.0,485.0,684.0,402.0,1053.0,930.0,14
06/18/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1427.0,1162.0,1750.0,748.0,376.0,1577.0,1114.0,565.0,1023.0,672.0,565.0,741.0,421.0,801.0,1268.0,372.0,358.0,819.0,5
05/28/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1244.0,345.0,1438.0,1093.0,546.0,735.0,437.0,497.0,984.0,572.0,830.0,1331.0,638.0,403.0,707.0,463.0,384.0,627.0,5
05/19/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1062.0,771.0,1461.0,1279.0,745.0,2196.0,1070.0,919.0,1246.0,1098.0,832.0,1448.0,836.0,670.0,1042.0,517.0,259.0,747.0,2
04/09/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",942.0,772.0,1150.0,955.0,815.0,1119.0,972.0,842.0,1121.0,922.0,740.0,1148.0,931.0,736.0,1177.0,429.0,322.0,590.0,2
06/14/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1045.0,725.0,1507.0,1306.0,1105.0,1718.0,1337.0,803.0,2228.0,942.0,772.0,1151.0,912.0,683.0,1217.0,484.0,315.0,612.0,17
05/05/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1068.0,851.0,1341.0,633.0,659.0,640.0,763.0,836.0,1814.0,628.0,289.0,920.0,750.0,872.0,705.0,960.0,319.0,627.0,13
05/11/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1420.0,1100.0,1833.0,1129.0,1185.0,636.0,1654.0,1316.0,2078.0,1270.0,1072.0,1505.0,981.0,704.0,1675.0,500.0,630.0,696.0,5
04/04/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",947.0,773.0,1161.0,1708.0,282.0,1247.0,1036.0,883.0,1215.0,900.0,749.0,1082.0,974.0,811.0,1169.0,445.0,325.0,555.0,2
05/03/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1005.0,804.0,1258.0,1090.0,819.0,1452.0,1121.0,913.0,1376.0,1015.0,785.0,1312.0,951.0,801.0,1130.0,511.0,404.0,977.0,2
05/28/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1200.0,916.0,1054.0,706.0,659.0,1721.0,924.0,504.0,1434.0,1305.0,1267.0,1878.0,676.0,367.0,649.0,560.0,250.0,1133.0,13
04/28/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1127.0,925.0,1373.0,1335.0,892.0,983.0,1219.0,527.0,765.0,873.0,568.0,1060.0,409.0,524.0,1252.0,661.0,331.0,841.0,13
05/25/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",873.0,678.0,1123.0,676.0,562.0,814.0,975.0,784.0,1213.0,904.0,713.0,1145.0,763.0,626.0,930.0,757.0,248.0,513.0,12
